latitude,longitude,duration,restriction_code,category,marker_colour,restriction_summary,on_street,street_from,street_to,parking_zone
-37.809863966907926,144.97222698193443,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.809863966907926,144.97222698193443,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.809863966907926,144.97222698193443,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.809863966907926,144.97222698193443,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.809811228461804,144.97220260791624,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.809811228461804,144.97220260791624,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.809811228461804,144.97220260791624,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.809811228461804,144.97220260791624,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.809811228461804,144.97220260791624,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80975208464211,144.97217500552478,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80975208464211,144.97217500552478,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80975208464211,144.97217500552478,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80975208464211,144.97217500552478,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80975208464211,144.97217500552478,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80969053851695,144.97214651504885,Loading zone,LZ30,Loading zone,yellow,Mon-Fri 07:00:00-16:00:00 LZ30,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80969053851695,144.97214651504885,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80969053851695,144.97214651504885,2P,MP2P,Metered parking,green,Mon-Fri 16:00:00-19:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80969053851695,144.97214651504885,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.80969053851695,144.97214651504885,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Little Bourke Street,Lonsdale Street,7647
-37.814894823757236,144.97479681112435,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.814894823757236,144.97479681112435,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.814894823757236,144.97479681112435,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.814846746523614,144.97477537635376,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.814846746523614,144.97477537635376,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.814846746523614,144.97477537635376,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81479710903639,144.97475350253134,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81479710903639,144.97475350253134,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81479710903639,144.97475350253134,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.814745417633205,144.97472978891713,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.814745417633205,144.97472978891713,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.814745417633205,144.97472978891713,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81469213907302,144.97470510774372,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81469213907302,144.97470510774372,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81469213907302,144.97470510774372,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81463780356575,144.97467993748148,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81463780356575,144.97467993748148,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81463780356575,144.97467993748148,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81458368309481,144.9746548648552,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81458368309481,144.9746548648552,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81458368309481,144.9746548648552,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81452914354371,144.97462955185944,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81452914354371,144.97462955185944,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.81452914354371,144.97462955185944,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Flinders Street,Flinders Lane,7648
-37.808896560867296,144.97190792833277,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808896560867296,144.97190792833277,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808896560867296,144.97190792833277,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808873080497605,144.97189713888386,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808873080497605,144.97189713888386,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808873080497605,144.97189713888386,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80884926677394,144.97188619612234,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80884926677394,144.97188619612234,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80884926677394,144.97188619612234,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80882551342851,144.97187528239476,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80882551342851,144.97187528239476,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80882551342851,144.97187528239476,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80880200217635,144.97186447735396,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80880200217635,144.97186447735396,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80880200217635,144.97186447735396,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80877846229541,144.97185366115065,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80877846229541,144.97185366115065,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80877846229541,144.97185366115065,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80875480843041,144.97184279187314,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80875480843041,144.97184279187314,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80875480843041,144.97184279187314,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80873103783026,144.9718318695339,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80873103783026,144.9718318695339,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80873103783026,144.9718318695339,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808707353974654,144.9718209857686,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808707353974654,144.9718209857686,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808707353974654,144.9718209857686,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808660179978915,144.97179932080303,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808660179978915,144.97179932080303,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808660179978915,144.97179932080303,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80863676590235,144.97178858752375,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80863676590235,144.97178858752375,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80863676590235,144.97178858752375,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80861319831674,144.97177778350942,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80861319831674,144.97177778350942,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80861319831674,144.97177778350942,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808589373656346,144.97176686270228,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808589373656346,144.97176686270228,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808589373656346,144.97176686270228,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808566203932955,144.97175624089823,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808566203932955,144.97175624089823,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.808566203932955,144.97175624089823,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80854402111967,144.97174607257597,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80854402111967,144.97174607257597,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80854402111967,144.97174607257597,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80908828360667,144.97187134487461,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80908828360667,144.97187134487461,2P,MP2P,Metered parking,green,Mon-Fri 19:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.80908828360667,144.97187134487461,2P,MP2P,Metered parking,green,Sat-Sun 07:00:00-22:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
-37.809037522981974,144.97184785392136,2P,MP2P,Metered parking,green,Mon-Fri 07:00:00-19:00:00 MP2P,Spring Street,Lonsdale Street,Little Lonsdale Street,7649
